id,城市,日期,最高温度,最低温度,天气,风向
25069,广州,2017-12-19,2.657491601763593,-5.153990686922499,大雨,东南风 5级
25070,广州,2017-12-20,6.9025579738956955,1.2214316908664333,阴,东北风 4级
25071,广州,2017-12-21,1.2489845878028594,-7.687353486564344,阴,东南风 2级
25072,广州,2017-12-22,3.3893382985803076,-4.15908764215459,阴,东南风 5级
25073,广州,2017-12-23,3.1206914443956264,-5.063303466678438,中雨,西风 1级
25074,广州,2017-12-24,1.2530563128294054,-4.9996172496839435,小雨,西风 3级
25075,广州,2017-12-25,-3.2087105622912055,-12.287052851261766,阴,西南风 5级
25076,广州,2017-12-26,4.515058286564088,-2.5245598726695073,大雨,东北风 2级
25077,广州,2017-12-27,-2.943593112408738,-8.333255843538847,中雨,西南风 2级
25078,广州,2017-12-28,0.8067908691070852,-6.329788395451498,大雨,西风 2级
25079,广州,2017-12-29,2.0144351700467626,-7.782066165418575,晴,西北风 4级
25080,广州,2017-12-30,-1.3878491421208128,-7.701025331207539,阴,西风 4级
25081,广州,2017-12-31,8.445269727131883,-1.3459627222732067,晴,西风 2级
25082,广州,2018-01-01,-0.013768329459979411,-6.45973977781696,多云,西南风 4级
25083,广州,2018-01-02,-1.3488062642671361,-7.632235345786739,多云,北风 2级
25084,广州,2018-01-03,6.9150002424673,-2.012163600133568,大雨,东北风 5级
25085,广州,2018-01-04,4.638166679024648,-2.189405951628382,阴,东北风 4级
25086,广州,2018-01-05,-4.3007111121083,-12.229580380410573,阴,东南风 2级
25087,广州,2018-01-06,2.0100537002537693,-4.760401906498162,阴,西北风 5级
25088,广州,2018-01-07,1.1025333615320776,-3.977006312269072,多云,西风 1级
25089,广州,2018-01-08,-3.421330177357897,-10.849711177688281,中雨,西南风 5级
25090,广州,2018-01-09,-2.66875197124409,-9.689954837660906,晴,北风 4级
25091,广州,2018-01-10,8.141676818617386,-0.7144646329712554,多云,西南风 5级
25092,广州,2018-01-11,3.910181688798171,-4.206428827307826,中雨,东风 2级
25093,广州,2018-01-12,-0.6756353388610747,-7.2629864833081115,大雨,东南风 4级
25094,广州,2018-01-13,5.614971441750681,-2.185658318680331,阴,西风 3级
25095,广州,2018-01-14,8.92617296687282,-0.8924708372748906,小雨,西北风 4级
25096,广州,2018-01-15,9.019275074676049,1.477261447480223,小雨,西北风 3级
25097,广州,2018-01-16,6.2400373983400375,-0.5183513800932147,中雨,西风 3级
25098,广州,2018-01-17,-0.3462480500604098,-8.053825885805653,大雨,东北风 1级
25099,广州,2018-01-18,0.7013788768334184,-7.844510481485113,晴,西南风 3级
25100,广州,2018-01-19,2.350527330304268,-5.591928730068516,阴,北风 4级
25101,广州,2018-01-20,-1.5267914009328931,-10.511208954525138,多云,西北风 4级
25102,广州,2018-01-21,-1.2537633836712976,-10.946183809700575,多云,东北风 3级
25103,广州,2018-01-22,7.454814024977209,1.4756694013543026,多云,西风 5级
25104,广州,2018-01-23,-3.146411383555307,-10.53448263650851,小雨,西北风 3级
25105,广州,2018-01-24,-2.7260675240552343,-8.57971791676303,阴,西北风 3级
25106,广州,2018-01-25,4.238590762276696,-3.527418361824541,小雨,东风 2级
25107,广州,2018-01-26,7.480589842099936,1.143820615094092,中雨,南风 1级
25108,广州,2018-01-27,-1.0417033152711368,-9.713510752110894,中雨,东南风 2级
25109,广州,2018-01-28,7.490242598522411,2.349010370084793,晴,东北风 4级
25110,广州,2018-01-29,-0.8140140326472789,-6.278187870574238,晴,东风 4级
25111,广州,2018-01-30,8.528048025983798,0.49756259156290206,中雨,东南风 4级
25112,广州,2018-01-31,-2.17247179325768,-7.845240369421604,阴,西风 2级
25113,广州,2018-02-01,-2.5312476746792845,-10.504816297210215,大雨,东北风 5级
25114,广州,2018-02-02,-0.09967790876892368,-6.151872800764275,阴,南风 1级
25115,广州,2018-02-03,-0.15859207415837961,-7.910161013206404,小雨,东北风 3级
25116,广州,2018-02-04,4.302439661185431,-0.9706143683974977,中雨,东风 4级
25117,广州,2018-02-05,1.3205089231116744,-7.660389066666024,多云,东南风 1级
25118,广州,2018-02-06,2.800067250546455,-3.2261319850954218,多云,北风 3级
25119,广州,2018-02-07,-3.7217623000732623,-9.917754002733318,阴,西风 5级
25120,广州,2018-02-08,-4.581268522080101,-10.987901685204179,小雨,东北风 5级
25121,广州,2018-02-09,0.8640153442287729,-5.765849145168902,多云,北风 5级
25122,广州,2018-02-10,8.226846452830324,1.3921813698252752,多云,东南风 2级
25123,广州,2018-02-11,0.33778588968782164,-9.593457771716444,阴,东北风 2级
25124,广州,2018-02-12,7.208919655419219,1.9162284104111933,小雨,西北风 4级
25125,广州,2018-02-13,-0.32318958494990113,-5.806737762927995,阴,西南风 2级
25126,广州,2018-02-14,-4.200904906753386,-12.164854230526934,大雨,东南风 4级
25127,广州,2018-02-15,7.421530770375692,2.353084969476236,晴,南风 5级
25128,广州,2018-02-16,8.467268105100525,-0.8861155873949418,中雨,南风 2级
25129,广州,2018-02-17,3.801714264508927,-5.05083971266572,中雨,东风 3级
25130,广州,2018-02-18,1.8158091254795095,-5.360647750879114,晴,南风 1级
25131,广州,2018-02-19,-1.5166672745415255,-6.656065313533082,阴,西风 3级
25132,广州,2018-02-20,0.45477452829238596,-7.1600726413745015,小雨,西北风 5级
25133,广州,2018-02-21,6.420127059910275,-1.1607232477713243,大雨,东北风 2级
25134,广州,2018-02-22,5.93816229755191,-0.7313919387747738,大雨,东北风 3级
25135,广州,2018-02-23,-3.6281837822825285,-10.292897749770717,多云,东南风 4级
25136,广州,2018-02-24,3.6233282240873823,-6.199873538131438,多云,西南风 1级
25137,广州,2018-02-25,3.338709865337396,-5.189611558086153,晴,西南风 2级
25138,广州,2018-02-26,-1.8750036978531996,-7.68646124526267,多云,西风 5级
25139,广州,2018-02-27,-0.07684139579503313,-5.127444881915438,晴,东南风 5级
25140,广州,2018-02-28,0.5453885529336949,-8.032050018562462,多云,东风 2级
25141,广州,2018-03-01,10.833356357485993,2.5242009815986908,中雨,西南风 5级
25142,广州,2018-03-02,11.736292949971494,2.6361773865262528,中雨,西北风 2级
25143,广州,2018-03-03,15.551753760218924,8.428510761588038,中雨,西北风 2级
25144,广州,2018-03-04,10.663474068351888,2.3035325559308806,多云,东南风 4级
25145,广州,2018-03-05,13.669462417655197,6.553615775411437,多云,西南风 4级
25146,广州,2018-03-06,22.45639934224022,13.658229585131338,小雨,东风 4级
25147,广州,2018-03-07,24.60845148056058,17.751175122081033,多云,西南风 3级
25148,广州,2018-03-08,13.876074693277932,8.694686721514753,阴,西北风 3级
25149,广州,2018-03-09,13.821178984215214,5.2634654888361165,大雨,东南风 3级
25150,广州,2018-03-10,15.646195818066067,8.17507616208438,多云,西北风 1级
25151,广州,2018-03-11,19.299338843404154,12.59235073855396,小雨,西风 2级
25152,广州,2018-03-12,14.611609977794894,8.042625236474631,小雨,北风 1级
25153,广州,2018-03-13,15.528914878647075,10.083550534138642,阴,南风 5级
25154,广州,2018-03-14,20.646910877082075,10.953035496709319,多云,西北风 4级
25155,广州,2018-03-15,12.259161358964514,6.941199381421598,晴,东南风 2级
25156,广州,2018-03-16,16.43186390162702,10.881638602218032,晴,东北风 1级
25157,广州,2018-03-17,13.567396531610166,4.989506608954237,中雨,北风 3级
25158,广州,2018-03-18,24.946871088368113,15.827177456548746,晴,西北风 2级
25159,广州,2018-03-19,15.055631122196388,8.691415193399898,中雨,东南风 1级
25160,广州,2018-03-20,24.53015993964804,18.756068444284672,晴,东风 1级
25161,广州,2018-03-21,15.22105372270627,8.841413430554468,大雨,西南风 1级
25162,广州,2018-03-22,11.976228486332886,6.4514735925306255,中雨,西南风 5级
25163,广州,2018-03-23,22.133341502345253,14.262144786592357,小雨,南风 1级
25164,广州,2018-03-24,23.426183663275864,13.840616379160776,多云,西南风 5级
25165,广州,2018-03-25,20.719287317929734,15.13716252226796,小雨,西南风 2级
25166,广州,2018-03-26,19.45525946721422,9.746299903371991,中雨,南风 5级
25167,广州,2018-03-27,13.994189466168091,5.446675145598379,中雨,西风 5级
25168,广州,2018-03-28,17.66434767200239,9.848356237362912,小雨,南风 3级
25169,广州,2018-03-29,14.543528686747317,6.124458664055643,小雨,东北风 2级
25170,广州,2018-03-30,20.232169038571033,13.218895765120786,阴,北风 5级
25171,广州,2018-03-31,20.43891500022362,14.076432085161896,小雨,东南风 5级
25172,广州,2018-04-01,16.95959999935439,7.866094968026971,中雨,西北风 1级
25173,广州,2018-04-02,17.36465555606865,7.430277045032447,晴,北风 4级
25174,广州,2018-04-03,10.692771848716678,3.2306004093134204,晴,东北风 1级
25175,广州,2018-04-04,17.928577888509825,9.925508279845326,阴,南风 1级
25176,广州,2018-04-05,23.36355074099586,15.95888472740381,多云,东南风 4级
25177,广州,2018-04-06,21.144752417448515,16.070047863972626,多云,西南风 3级
25178,广州,2018-04-07,24.96403561158246,17.857611372586284,小雨,北风 3级
25179,广州,2018-04-08,20.857952937736066,14.44294823340621,大雨,西风 4级
25180,广州,2018-04-09,20.468992108272545,13.190007540636518,阴,西北风 1级
25181,广州,2018-04-10,14.625609140227285,6.794192290027825,大雨,西风 5级
25182,广州,2018-04-11,24.735546745139725,18.08169338943946,阴,南风 4级
25183,广州,2018-04-12,16.53860188841384,7.99218904164869,大雨,西南风 5级
25184,广州,2018-04-13,10.095209633482007,0.8191487185495205,小雨,西北风 3级
25185,广州,2018-04-14,22.96999392627672,13.505998084886286,大雨,东北风 2级
25186,广州,2018-04-15,19.798110424740617,10.473172695379942,大雨,东北风 4级
25187,广州,2018-04-16,14.27260940538295,8.171041891870196,小雨,西北风 4级
25188,广州,2018-04-17,11.900092957698446,2.1541401455886238,小雨,东南风 2级
25189,广州,2018-04-18,19.15240948880602,11.704804455321469,晴,东南风 4级
25190,广州,2018-04-19,22.314136063340072,12.62248838044393,阴,东南风 3级
25191,广州,2018-04-20,11.666124259898215,3.2820139895148426,晴,西北风 5级
25192,广州,2018-04-21,10.822067595517307,1.255032816066599,阴,西风 4级
25193,广州,2018-04-22,11.153406104263151,5.092687171003169,小雨,东北风 1级
25194,广州,2018-04-23,13.706304892655602,7.017798182330607,小雨,北风 2级
25195,广州,2018-04-24,24.331693011235174,17.631294716879516,小雨,北风 5级
25196,广州,2018-04-25,17.0403448157736,8.74377611283239,小雨,北风 2级
25197,广州,2018-04-26,10.89679037399277,3.7655065294467596,晴,东北风 1级
25198,广州,2018-04-27,17.07077782978468,9.963693779123622,小雨,北风 4级
25199,广州,2018-04-28,12.17282381198154,5.121413019019716,中雨,西北风 2级
25200,广州,2018-04-29,13.319374722865467,6.304163534130866,多云,西北风 5级
25201,广州,2018-04-30,13.659481446887884,5.219512915260795,大雨,西南风 3级
25202,广州,2018-05-01,15.025898737646752,7.75425733870211,大雨,北风 4级
25203,广州,2018-05-02,23.26799467654867,13.606095434742306,小雨,东风 1级
25204,广州,2018-05-03,23.905630087800798,16.975273270044017,阴,西北风 5级
25205,广州,2018-05-04,20.80226166652968,11.372434200861166,阴,西北风 5级
25206,广州,2018-05-05,21.809804531574564,14.840699153858719,中雨,南风 3级
25207,广州,2018-05-06,10.186101951779346,4.675703221260018,中雨,东南风 1级
25208,广州,2018-05-07,24.02761052886818,15.830671620716174,中雨,北风 3级
25209,广州,2018-05-08,16.143816981966935,7.266448242486579,大雨,东风 5级
25210,广州,2018-05-09,20.5464719782878,14.583267811570131,晴,西北风 3级
25211,广州,2018-05-10,24.43245319022565,16.498014796332274,中雨,南风 2级
25212,广州,2018-05-11,17.74752837451661,9.206174842655331,晴,东风 5级
25213,广州,2018-05-12,14.263542831587957,8.322693862993917,小雨,西北风 1级
25214,广州,2018-05-13,19.14809705292853,11.282753179062766,小雨,西南风 4级
25215,广州,2018-05-14,22.92628384421186,14.24950385512833,多云,东风 4级
25216,广州,2018-05-15,13.62991043338012,7.65411141345252,晴,南风 5级
25217,广州,2018-05-16,19.773023631219125,10.99399246782344,大雨,南风 2级
25218,广州,2018-05-17,17.147960451933297,10.117183871790935,晴,东风 3级
25219,广州,2018-05-18,11.681034455996798,2.3879903465415033,小雨,东南风 1级
25220,广州,2018-05-19,11.468134547928127,1.8492117150889058,中雨,西北风 5级
25221,广州,2018-05-20,20.434708080689074,15.369864161127605,小雨,东南风 5级
25222,广州,2018-05-21,23.763425620955832,18.34189698398342,晴,南风 3级
25223,广州,2018-05-22,20.11096525669475,12.141178908285868,中雨,西北风 4级
25224,广州,2018-05-23,17.193375345406018,9.443743460007777,中雨,西北风 5级
25225,广州,2018-05-24,19.98513791033039,10.428311670216338,阴,东北风 3级
25226,广州,2018-05-25,22.016873630339568,12.128853606843247,多云,南风 4级
25227,广州,2018-05-26,16.913514389968103,7.878846972721641,晴,西南风 3级
25228,广州,2018-05-27,24.95399004814137,16.68457888266466,晴,西北风 1级
25229,广州,2018-05-28,19.069059934765875,10.629235479479362,大雨,南风 5级
25230,广州,2018-05-29,20.124469244639172,10.785179977917387,多云,西南风 3级
25231,广州,2018-05-30,17.544420281392483,11.000455789147505,多云,东北风 3级
25232,广州,2018-05-31,18.58577173624835,10.227959596156836,阴,东北风 1级
25233,广州,2018-06-01,25.496868591800286,18.43983168091833,中雨,西风 3级
25234,广州,2018-06-02,36.35002731467011,26.870690182161404,大雨,西南风 3级
25235,广州,2018-06-03,34.06704202888248,26.76149422133278,阴,东南风 4级
25236,广州,2018-06-04,29.559422050057535,20.914631081755097,晴,西南风 3级
25237,广州,2018-06-05,28.20421169999855,20.046853010208046,中雨,北风 5级
25238,广州,2018-06-06,25.808337350320166,20.306319859560706,小雨,南风 3级
25239,广州,2018-06-07,33.740637501396805,27.91478390553757,小雨,东北风 3级
25240,广州,2018-06-08,33.61798873509017,26.244016390116258,大雨,西南风 4级
25241,广州,2018-06-09,31.196725149841154,23.779424592444276,中雨,西南风 1级
25242,广州,2018-06-10,27.229826082554194,17.94080361534131,小雨,西风 1级
25243,广州,2018-06-11,26.29388018928458,20.991517810103517,中雨,东北风 4级
25244,广州,2018-06-12,25.61274200384863,18.610695545268797,小雨,北风 2级
25245,广州,2018-06-13,27.82492096761257,22.302912637217556,中雨,东风 5级
25246,广州,2018-06-14,33.86644691260847,24.112935043711417,晴,西北风 2级
25247,广州,2018-06-15,33.86621296801043,26.939306903152627,中雨,北风 3级
25248,广州,2018-06-16,37.424754782209114,28.89542732387173,中雨,东南风 4级
25249,广州,2018-06-17,37.635690010241674,29.39456418492982,阴,西风 2级
25250,广州,2018-06-18,36.308414252419,26.667173018393854,小雨,北风 2级
25251,广州,2018-06-19,31.016896358462777,24.949734270517467,中雨,东风 1级
25252,广州,2018-06-20,30.998096203088437,22.24711261466165,阴,西南风 2级
25253,广州,2018-06-21,28.559746193530216,23.52699633339318,阴,西风 2级
25254,广州,2018-06-22,28.104334016605993,21.08781918667097,小雨,东南风 2级
25255,广州,2018-06-23,32.06160809990354,22.761973924435956,晴,东风 2级
25256,广州,2018-06-24,35.00173606872596,25.00923128317035,小雨,西风 1级
25257,广州,2018-06-25,32.94933340186749,24.980463881939222,大雨,东北风 3级
25258,广州,2018-06-26,25.837450015431365,19.593450029950787,中雨,东北风 1级
25259,广州,2018-06-27,36.943198170861045,28.140971227642382,晴,东北风 5级
25260,广州,2018-06-28,37.32162542547549,27.47025060144078,中雨,南风 4级
25261,广州,2018-06-29,26.116728179434144,19.871111729449243,晴,北风 1级
25262,广州,2018-06-30,28.856026061755305,19.382239290827584,小雨,东南风 2级
25263,广州,2018-07-01,37.31326966416721,31.118697234919914,小雨,西风 1级
25264,广州,2018-07-02,25.79797558242725,16.92485647790894,大雨,北风 2级
25265,广州,2018-07-03,30.27213274130198,20.68349791008757,大雨,南风 1级
25266,广州,2018-07-04,37.66213375847418,27.819925876254956,阴,北风 3级
25267,广州,2018-07-05,25.778797593118064,16.007338019335627,晴,西风 4级
25268,广州,2018-07-06,29.3123998289531,23.38955023321263,中雨,西北风 2级
25269,广州,2018-07-07,32.164365797753604,25.976961505079892,小雨,北风 4级
25270,广州,2018-07-08,37.906049804911824,28.08750437710846,大雨,西风 1级
25271,广州,2018-07-09,34.681628920239525,25.110453594896626,中雨,北风 4级
25272,广州,2018-07-10,27.13621406438313,18.196965036641814,阴,南风 3级
25273,广州,2018-07-11,32.25049131744888,27.202519894834595,晴,东南风 1级
25274,广州,2018-07-12,35.527080545940834,30.109435183376206,大雨,西风 4级
25275,广州,2018-07-13,32.96895746792676,26.288941117373746,阴,西南风 5级
25276,广州,2018-07-14,37.21589462581358,27.2688301983971,中雨,东南风 2级
25277,广州,2018-07-15,26.21512886293672,20.876302595621283,晴,东北风 4级
25278,广州,2018-07-16,30.986217343480888,22.24686918588084,小雨,东北风 1级
25279,广州,2018-07-17,27.11622277588677,21.972583503294047,阴,西风 5级
25280,广州,2018-07-18,28.05209696532329,18.29247709152414,晴,东北风 1级
25281,广州,2018-07-19,27.576094831652043,18.96438270229702,小雨,西南风 3级
25282,广州,2018-07-20,35.10172754883274,29.16086010160812,阴,东风 4级
25283,广州,2018-07-21,36.95189403547241,29.707687607606033,晴,东南风 1级
25284,广州,2018-07-22,37.00801343163901,31.849146200708955,小雨,西南风 4级
25285,广州,2018-07-23,35.34312733457138,29.251469105267617,大雨,西风 1级
25286,广州,2018-07-24,29.801206019642386,19.828616302240626,多云,东北风 3级
25287,广州,2018-07-25,31.926803725166746,25.639849992892042,大雨,西北风 2级
25288,广州,2018-07-26,28.171000878752476,21.405641367736308,小雨,南风 3级
25289,广州,2018-07-27,33.68620840905571,25.75588194179508,阴,西南风 2级
25290,广州,2018-07-28,28.677249445693885,19.82680856792056,阴,北风 4级
25291,广州,2018-07-29,25.947374123796607,19.78464195124148,小雨,东北风 2级
25292,广州,2018-07-30,36.73134005879681,30.653127124634345,阴,西南风 3级
25293,广州,2018-07-31,35.14486773698399,26.90647492735905,中雨,南风 1级
25294,广州,2018-08-01,31.517422456029763,26.457467678831783,中雨,东北风 2级
25295,广州,2018-08-02,32.549698569977174,25.903428562950026,阴,北风 5级
25296,广州,2018-08-03,32.884858679978294,23.21978470875704,晴,西风 1级
25297,广州,2018-08-04,33.47097703473734,25.436627700552172,多云,西风 1级
25298,广州,2018-08-05,29.47506857386524,21.414019537866704,中雨,东风 3级
25299,广州,2018-08-06,37.14606535363022,30.46780204863088,多云,北风 5级
25300,广州,2018-08-07,27.717906398895902,19.90782735304327,大雨,东北风 5级
25301,广州,2018-08-08,25.608481069149484,19.8238209283117,晴,南风 1级
25302,广州,2018-08-09,36.4125008348117,30.013600500918358,晴,北风 5级
25303,广州,2018-08-10,37.2325286750344,31.110787657245318,多云,西风 2级
25304,广州,2018-08-11,31.148189816858654,24.503681296590855,小雨,东南风 4级
25305,广州,2018-08-12,28.66995430113642,21.692630439893602,多云,东南风 4级
25306,广州,2018-08-13,30.58585299522584,24.068603381434357,晴,南风 1级
25307,广州,2018-08-14,30.00540650790696,23.461291598824015,中雨,西南风 2级
25308,广州,2018-08-15,26.03408834212122,17.993355728025506,多云,西北风 5级
25309,广州,2018-08-16,35.16163388684796,25.539204685489516,大雨,西北风 4级
25310,广州,2018-08-17,33.82746269715512,24.35245515881413,中雨,东北风 4级
25311,广州,2018-08-18,37.06359373478078,27.616027780705082,大雨,西南风 3级
25312,广州,2018-08-19,26.043709578382014,16.181546717026052,中雨,西南风 2级
25313,广州,2018-08-20,37.496250991985484,31.49368347150915,小雨,东风 5级
25314,广州,2018-08-21,28.630028480092925,18.735805219683442,多云,北风 2级
25315,广州,2018-08-22,28.466173038962104,19.38217387545842,阴,北风 4级
25316,广州,2018-08-23,30.034552665760852,23.270455595990015,晴,西风 3级
25317,广州,2018-08-24,37.232882304848026,28.112074942471384,小雨,西南风 5级
25318,广州,2018-08-25,28.99353977393758,19.301471993455586,晴,西南风 5级
25319,广州,2018-08-26,29.290231810698607,22.321700259597804,中雨,东南风 2级
25320,广州,2018-08-27,27.092940997535393,19.47638766477562,阴,西风 1级
25321,广州,2018-08-28,29.023451113967297,22.42933159076238,晴,北风 2级
25322,广州,2018-08-29,32.61708612084282,25.681682632076782,多云,东南风 4级
25323,广州,2018-08-30,25.411199744882843,18.6946060895091,小雨,南风 1级
25324,广州,2018-08-31,27.234565659503076,20.343278224004806,小雨,东南风 3级
25325,广州,2018-09-01,16.030961847627616,8.650851171360802,多云,北风 1级
25326,广州,2018-09-02,20.138816064926363,11.658864695200272,大雨,北风 4级
25327,广州,2018-09-03,25.781295946396316,17.166322374126523,阴,东风 5级
25328,广州,2018-09-04,18.477093385315616,9.33971698572105,中雨,北风 2级
25329,广州,2018-09-05,19.296364791958972,10.796048429848199,晴,北风 4级
25330,广州,2018-09-06,24.378429408042944,14.840590688872767,晴,东北风 4级
25331,广州,2018-09-07,24.740945272142945,16.80157087686171,大雨,南风 3级
25332,广州,2018-09-08,26.41086597763831,16.74547510682985,大雨,西南风 1级
25333,广州,2018-09-09,21.11604024159979,16.047168582133093,晴,北风 2级
25334,广州,2018-09-10,22.274684560817455,16.206483557645804,小雨,东风 2级
25335,广州,2018-09-11,23.024437188627235,14.168670817001459,大雨,西南风 2级
25336,广州,2018-09-12,25.79058648234482,17.78834414743422,中雨,东南风 4级
25337,广州,2018-09-13,27.049058560781113,19.839685311580908,大雨,东风 2级
25338,广州,2018-09-14,24.288929068368997,16.042523525189495,小雨,西风 5级
25339,广州,2018-09-15,22.480285962560092,13.474439631271114,小雨,西北风 2级
25340,广州,2018-09-16,18.001371178176402,11.95533760804896,小雨,西北风 2级
25341,广州,2018-09-17,19.107903680840003,9.735833069159852,小雨,东南风 3级
25342,广州,2018-09-18,20.013159694268666,10.303470648270197,小雨,东北风 1级
25343,广州,2018-09-19,16.698512780672747,9.113445662535778,大雨,西北风 3级
25344,广州,2018-09-20,22.225714602093234,12.971959662283515,中雨,南风 1级
25345,广州,2018-09-21,22.86104948617764,15.023804703913704,中雨,东南风 2级
25346,广州,2018-09-22,22.805478947444595,15.79956631833506,中雨,北风 1级
25347,广州,2018-09-23,25.36285909851387,17.069025696297658,大雨,南风 2级
25348,广州,2018-09-24,16.287043448189753,10.18356869929152,多云,东南风 5级
25349,广州,2018-09-25,17.892477694982077,10.050354242844758,多云,西北风 3级
25350,广州,2018-09-26,27.5377998931147,17.93133792842072,中雨,西风 5级
25351,广州,2018-09-27,19.511090622947343,10.006913914549667,多云,南风 5级
25352,广州,2018-09-28,16.722956372095584,11.009787900716963,中雨,东南风 1级
25353,广州,2018-09-29,18.663156586458122,12.754037942763365,小雨,东北风 2级
25354,广州,2018-09-30,20.194865770216584,13.040042193511209,中雨,南风 3级
25355,广州,2018-10-01,25.910979031959805,19.686554533463546,小雨,东北风 2级
25356,广州,2018-10-02,27.475541658676676,17.656319119676414,阴,西北风 5级
25357,广州,2018-10-03,19.86318960311091,11.78071063788386,阴,北风 3级
25358,广州,2018-10-04,18.03595885336262,9.489873580421119,小雨,东南风 2级
25359,广州,2018-10-05,24.26397252091573,16.398454925634866,阴,西北风 1级
25360,广州,2018-10-06,17.69718249798868,11.829741304043594,中雨,东风 1级
25361,广州,2018-10-07,19.550653732516874,10.379074476655752,阴,西风 4级
25362,广州,2018-10-08,20.329686710732926,11.018812300699521,多云,东北风 1级
25363,广州,2018-10-09,27.169320462355305,17.285225861991563,中雨,东北风 3级
25364,广州,2018-10-10,23.365697122078053,16.699410395608002,晴,东南风 2级
25365,广州,2018-10-11,16.71199038303733,7.6256398257456475,小雨,西北风 1级
25366,广州,2018-10-12,22.69002062973525,16.692519596974428,中雨,西风 4级
25367,广州,2018-10-13,16.22028354127956,8.354651595245741,中雨,西北风 3级
25368,广州,2018-10-14,26.557778573333827,20.501658334331893,阴,东南风 4级
25369,广州,2018-10-15,19.488859397783315,13.998472188352181,小雨,北风 3级
25370,广州,2018-10-16,21.649995729016826,16.109123967639327,多云,西风 3级
25371,广州,2018-10-17,19.812237968891104,14.27291566823248,大雨,西南风 2级
25372,广州,2018-10-18,20.760553097446504,13.758353272521482,中雨,东风 2级
25373,广州,2018-10-19,21.318155231474673,16.27733206814674,阴,东风 4级
25374,广州,2018-10-20,27.611717001597967,20.312638265785058,小雨,东北风 1级
25375,广州,2018-10-21,22.531202823999458,14.620341051515338,中雨,东风 1级
25376,广州,2018-10-22,26.134967622946206,19.891283892128513,小雨,西风 2级
25377,广州,2018-10-23,25.59353154092865,16.95408916031763,大雨,西南风 3级
25378,广州,2018-10-24,15.27414906897462,7.9680653095308225,晴,北风 2级
25379,广州,2018-10-25,27.675538169762145,17.996600918752428,大雨,南风 2级
25380,广州,2018-10-26,18.632079848772207,9.012350517036518,多云,北风 5级
25381,广州,2018-10-27,16.588172146967512,6.83416671148508,多云,东北风 2级
25382,广州,2018-10-28,22.236440374458986,16.77367929341304,大雨,西南风 2级
25383,广州,2018-10-29,23.91571110114598,16.987734174796735,小雨,南风 5级
25384,广州,2018-10-30,24.026627470111393,17.572282797497287,大雨,西北风 3级
25385,广州,2018-10-31,25.791797718452333,17.786349332068937,大雨,西风 4级
25386,广州,2018-11-01,22.25116519243512,14.968920650035594,多云,北风 5级
25387,广州,2018-11-02,25.682961538502724,18.99554456532904,小雨,东南风 5级
25388,广州,2018-11-03,26.13540494252188,17.012867373138747,晴,西南风 1级
25389,广州,2018-11-04,16.998637358557083,7.521804853782431,多云,东南风 4级
25390,广州,2018-11-05,23.546877933685632,16.01883992912919,多云,东南风 1级
25391,广州,2018-11-06,25.085477294118984,18.718430333640562,小雨,东北风 5级
25392,广州,2018-11-07,24.51795863284329,19.12961666080897,大雨,东风 4级
25393,广州,2018-11-08,17.17830452067613,11.673997505992354,大雨,西北风 3级
25394,广州,2018-11-09,17.122172549426057,10.023094548919385,中雨,北风 2级
25395,广州,2018-11-10,20.96316401274297,14.576179955673435,大雨,西南风 5级
25396,广州,2018-11-11,25.324009596987374,20.066163679992144,多云,西南风 5级
25397,广州,2018-11-12,17.357368505055586,9.241225353279749,晴,东南风 4级
25398,广州,2018-11-13,25.950782779205063,16.467864439144606,中雨,南风 3级
25399,广州,2018-11-14,17.71375314711519,8.917000408184295,小雨,西南风 5级
25400,广州,2018-11-15,23.399461515609936,13.74111697029318,晴,东南风 5级
25401,广州,2018-11-16,23.14376253316482,15.534125339273908,中雨,东风 4级
25402,广州,2018-11-17,26.614922414780644,18.475249557804574,中雨,东风 5级
25403,广州,2018-11-18,22.749301800759675,14.05441550111,阴,西北风 2级
25404,广州,2018-11-19,23.40836710474258,14.677500729955103,多云,西风 2级
25405,广州,2018-11-20,17.39076658848196,8.127759908697296,大雨,南风 2级
25406,广州,2018-11-21,25.69206330876071,16.95398774664295,大雨,北风 5级
25407,广州,2018-11-22,21.298162919543493,15.021416812717057,中雨,西北风 1级
25408,广州,2018-11-23,27.261934979853965,18.853466309468175,大雨,西南风 5级
25409,广州,2018-11-24,19.29696030296508,12.229446239400596,小雨,西风 4级
25410,广州,2018-11-25,20.95236782929911,11.663782963826582,阴,东北风 3级
25411,广州,2018-11-26,17.48578363066839,12.299578641051495,小雨,东北风 4级
25412,广州,2018-11-27,27.717612651254438,18.35403341007353,小雨,南风 2级
25413,广州,2018-11-28,21.785805937634482,12.0392361009789,阴,南风 3级
25414,广州,2018-11-29,15.19762658051387,10.118249043490803,大雨,西北风 3级
25415,广州,2018-11-30,16.27927057592521,9.14767269406191,小雨,东风 1级
25416,广州,2018-12-01,-1.7171383714483979,-6.879649012637754,晴,西风 5级
25417,广州,2018-12-02,-3.6054591527262354,-10.67318058741653,晴,西风 4级
25418,广州,2018-12-03,9.898246611496125,0.9137297936313384,阴,西南风 3级
25419,广州,2018-12-04,-0.19427881234408861,-8.942662040970362,小雨,东南风 5级
25420,广州,2018-12-05,2.8898791398262516,-3.0364928820717187,大雨,东风 1级
